35 6 9212.70840253 -4.40883607916 0.00042721936913 0.268659737702 -0.501686396929 -0.310070061011
35 8 9598.17054385 -6.42208844009 -0.0009017848869 0.355790046352 -0.367535052099 0.413830834346
35 10 9651.82882374 -8.97509220822 -0.000806542764527 0.438095749184 0.363593340998 0.355888716527
35 12 8967.64932516 -12.2225072849 -0.000974294805362 0.511840846038 0.223714202482 -0.401648725436
35 14 8117.76502852 -16.2371716041 -0.000965423316249 0.574276177773 0.388045039091 -0.13725855926
35 16 7109.04940659 -21.0054347722 -0.000943188221913 0.62515290917 0.353251179106 -0.103811278698
35 18 6180.02787639 -26.4824381958 -0.000989734694954 0.66613441771 0.27172903056 0.188797755482
35 20 5386.91008776 -32.6303602525 -0.000979572433807 0.69936142879 -0.105279572696 0.280301372761

40 1 8556.41793096 -0.576320709163 -0.000989443200694 0.0512039967764 0.455985413349 -0.441737323389
40 2 9770.4651505 -1.16804406063 -0.000862365981713 0.102545103177 -0.0213731776628 0.62946529181
40 4 10956.6081458 -2.45290450456 -0.00083864063478 0.205023160053 0.0933617564614 -0.602314876349
40 6 11632.9971963 -3.99459795376 -0.000878197871698 0.306311417708 0.270174968679 -0.508085906606
40 8 11876.6872659 -5.97570908839 -0.000899591097944 0.403580425274 0.508498167895 0.145104732979
40 10 11432.8498288 -8.59142767207 -0.000909361541148 0.491788953611 0.119211328563 -0.45868223633
40 12 10345.3887965 -11.9630109731 -0.000887306148657 0.56603622796 0.076533060745 0.411207333286
40 14 8909.88044803 -16.0946693059 -0.000946157583151 0.625103300307 0.297978708207 -0.216266929845
40 16 7602.15782424 -20.9383829128 -0.000974685606445 0.671255706535 -0.243280081038 0.217053374049
40 18 6531.09526918 -26.4537792967 -0.00098068189494 0.70764335766 0.17724435158 -0.23126040037
40 20 5674.15075397 -32.6191726444 -0.000919215450676 0.736876517288 -0.219208389015 0.145110805389

45 1 10267.5800326 -0.512406098813 -0.000952432790295 0.0575473802878 -0.387260949222 -0.502539397434
45 2 11613.9987664 -1.04217478203 -0.000934116145107 0.115286470859 0.116893824385 -0.617087316198
45 4 13147.8296492 -2.21808005264 -0.000916450449476 0.230444240191 0.559088937057 0.22406112402
45 6 13956.6687982 -3.69372196566 -0.000970037671595 0.343412913643 0.556432821724 -0.0568393047206
45 8 14142.2683303 -5.68472722323 -0.000907004742939 0.44912269021 0.486433900048 -0.123996543772
45 10 13017.2326943 -8.38375254969 -0.000936714402477 0.539963613545 -0.427383339293 -0.0992911811334
45 12 11420.0347678 -11.8520317607 -0.00079210860119 0.611634757286 -0.270712853003 0.266665455209
45 14 9476.74428103 -16.0466673895 -0.000958148839899 0.666045805137 -0.0270413879921 -0.329756374919
45 16 8016.81294777 -20.9202506504 -0.00094256395875 0.707603828159 0.274212472065 -0.0984728562502
45 18 6836.748924 -26.4474566681 -0.000950468789045 0.740084115443 -0.246442415991 0.0818372301093
45 20 5641.30383245 -32.6165294145 -0.000885135777511 0.766100789135 -0.126591130248 -0.196776525489

50 1 11920.3283204 -0.461104569869 -0.000979010957351 0.0638506823854 -0.633619254347 -0.0209923742683
50 2 13522.508501 -0.941778606031 -0.000994038257844 0.127992300714 -0.416785362177 0.46720325307
50 4 15502.3555709 -2.03502684853 -0.000965507209253 0.255758459816 -0.162916732271 0.57149210081
50 6 16574.0544827 -3.47375250018 -0.000946866575125 0.379750033647 -0.376712726412 0.389055901112
50 8 16176.9437481 -5.49998757298 -0.000960088934677 0.49169054736 0.466100359109 0.0860482998962
50 10 14287.1475145 -8.27805158078 -0.0009747436038 0.582103810744 -0.0873760189963 0.395553452146
50 12 12270.9771046 -11.8078610446 -0.000707621651637 0.649531385672 -0.296146906184 -0.179119462348
50 14 9921.97191067 -16.0315169489 -0.0009733514358 0.699237905709 0.223595672946 0.199087141295
50 16 8332.30450452 -20.9154947993 -0.000940454857262 0.736801849586 -0.0804317712775 0.250249531514
50 18 6865.84023122 -26.4458913211 -0.000822796077696 0.766066100085 0.151925814413 0.177926408129
50 20 5244.73353366 -32.6128635759 3.25666637461e-05 0.789478052922 -0.184598589965 -0.101569153474

55 1 13755.6408429 -0.419187416919 -0.000946277900022 0.0701396387229 -0.306689841441 0.554237820762
55 2 15664.4307142 -0.860081684832 -0.000988458839062 0.140680684491 0.368080120465 -0.503766108427
55 4 17986.2735782 -1.88985379759 -0.000992474256883 0.280923808377 -0.581257702982 -0.0692022091344
55 6 19456.1209426 -3.31332508188 -0.00085742308698 0.415041208965 0.460237287561 0.247064023582
55 8 18303.0738925 -5.38726355706 -0.000858276080522 0.530723550118 -0.138983027947 0.423551950363
55 10 15510.759708 -8.2273538913 -0.000858826843517 0.618401145181 0.32080295474 -0.192332434624
55 12 12621.9826809 -11.7907718854 -0.000887413407657 0.681065085914 -0.142648742402 0.28274966142
55 14 10331.6712591 -16.0266545942 -0.000936862906084 0.726523417989 0.12249500845 -0.243861994002
55 16 8610.83440814 -20.9143217686 -0.000703678520345 0.760719316135 0.00477167917365 0.23917954398
55 18 6521.76477429 -26.4434391145 -0.000778752900739 0.787322874112 -0.206639206615 -0.0508388723166
55 20 9310.48586982 -32.6169597472 -0.000823093577068 0.808628405426 0.0734262909388 -0.176935556198

60 1 15547.9707085 -0.384125246332 -0.000949231772192 0.0763786457624 0.134057274412 0.618497005961
60 2 17878.6293577 -0.792301204326 -0.00097900023428 0.153329572341 -0.460351712082 0.417585335142
60 4 20820.2184764 -1.7735496402 -0.00094945542842 0.305922167233 -0.22720028816 0.528885509435
60 6 22010.6299966 -3.19715184272 -0.000888990954301 0.448944241061 0.475025061157 -0.162645064568
60 8 19794.5344052 -5.32079026083 -0.000931650355394 0.565892768788 -0.2540851876 -0.332332647012
60 10 16143.0270869 -8.20369800435 -0.000981553136861 0.649481178451 0.329713775382 0.105280923909
60 12 13153.6622549 -11.7845529023 -0.000862554335761 0.707533989265 -0.0908662151571 -0.276808882031
60 14 10727.1144353 -16.0253099693 -0.000889342393521 0.749297797713 -0.200364000469 -0.150340580255
60 16 8342.81900829 -20.9130788729 -0.000483485893495 0.780652051225 -0.219196923529 0.00965947062819
60 18 9985.69367708 -26.4462629605 -0.000880727163494 0.80505612573 0.147449708286 0.127752919312
60 20 11986.8786247 -32.6169658603 -0.000892891493167 0.8245760023 0.00667423630563 0.17548831538

